session,trial_id,choice_left,decision_time_ms,signed_contrast,random_seed
cortexlab | KS086 | 2022-03-16,64,1,277.2240266958761,0.125,60
cortexlab | KS086 | 2022-03-16,68,1,224.3919570238404,0.25,60
cortexlab | KS086 | 2022-03-16,70,1,2555.4745910877728,0.25,60
cortexlab | KS086 | 2022-03-16,73,0,212.8164264577208,-0.125,60
cortexlab | KS086 | 2022-03-16,75,1,485.1641894970271,0.0,60
cortexlab | KS086 | 2022-03-16,78,0,3356.6830747366794,0.125,60
cortexlab | KS086 | 2022-03-16,80,0,2006.8197205548586,0.25,60
cortexlab | KS086 | 2022-03-16,83,1,3663.145213468624,0.0,60
cortexlab | KS086 | 2022-03-16,84,1,916.2801367625661,0.0,60
cortexlab | KS086 | 2022-03-16,88,1,395.6671323800265,0.0,60
cortexlab | KS086 | 2022-03-16,92,0,371.27294479546435,0.0625,60
cortexlab | KS086 | 2022-03-16,93,0,3008.131437619568,0.0625,60
cortexlab | KS086 | 2022-03-16,100,1,590.622365063382,0.0,60
cortexlab | KS086 | 2022-03-16,105,1,152.73162134224094,1.0,60
cortexlab | KS086 | 2022-03-16,106,1,234.12868212994908,-0.0625,60
cortexlab | KS086 | 2022-03-16,110,1,193.28310225535006,1.0,60
cortexlab | KS086 | 2022-03-16,112,1,402.51523377196463,0.0625,60
cortexlab | KS086 | 2022-03-16,114,1,232.82937936494363,0.0625,60
cortexlab | KS086 | 2022-03-16,118,1,253.74053651489703,0.0625,60
cortexlab | KS086 | 2022-03-16,119,1,345.95116755394884,0.0625,60
cortexlab | KS086 | 2022-03-16,131,1,236.30157566708476,0.125,60
cortexlab | KS086 | 2022-03-16,139,1,1638.1163097676108,0.0,60
cortexlab | KS086 | 2022-03-16,148,1,211.76045958895884,1.0,60
cortexlab | KS086 | 2022-03-16,160,0,145.0044460339086,0.0,60
cortexlab | KS086 | 2022-03-16,172,0,688.3057663069394,0.0625,60
cortexlab | KS086 | 2022-03-16,188,0,147.68693649648412,0.0625,60
cortexlab | KS086 | 2022-03-16,194,1,3910.1861377246223,-0.0625,60
cortexlab | KS086 | 2022-03-16,195,0,2853.8991064745005,0.0625,60
cortexlab | KS086 | 2022-03-16,203,0,2094.383325796798,0.0625,60
cortexlab | KS086 | 2022-03-16,205,0,423.8891049344602,0.0,60
cortexlab | KS086 | 2022-03-16,208,1,230.2958749071422,1.0,60
cortexlab | KS086 | 2022-03-16,209,1,211.77909088874003,1.0,60
cortexlab | KS086 | 2022-03-16,212,1,876.2986673268642,-0.0625,60
cortexlab | KS086 | 2022-03-16,215,1,303.3808152019901,0.125,60
cortexlab | KS086 | 2022-03-16,217,1,727.824513857513,0.0,60
cortexlab | KS086 | 2022-03-16,218,1,1207.408989902433,-0.125,60
cortexlab | KS086 | 2022-03-16,233,1,224.69545487183495,0.125,60
cortexlab | KS086 | 2022-03-16,242,1,527.7366232926397,-0.0625,60
cortexlab | KS086 | 2022-03-16,243,1,2282.3517710849046,0.0,60
cortexlab | KS086 | 2022-03-16,244,0,1223.7277885262756,0.0625,60
cortexlab | KS086 | 2022-03-16,246,1,207.22619015577948,0.125,60
cortexlab | KS086 | 2022-03-16,249,1,163.04091956931188,0.0,60
cortexlab | KS086 | 2022-03-16,254,1,114.63600825300091,0.0625,60
cortexlab | KS086 | 2022-03-16,265,1,94.8481746120251,-0.0625,60
cortexlab | KS086 | 2022-03-16,268,0,277.1729305079589,-0.125,60
cortexlab | KS086 | 2022-03-16,269,1,1537.3490864553787,1.0,60
cortexlab | KS086 | 2022-03-16,270,1,145.33385246249964,0.125,60
cortexlab | KS086 | 2022-03-16,276,0,189.90974817711503,-0.125,60
cortexlab | KS086 | 2022-03-16,281,1,252.00843995912692,1.0,60
cortexlab | KS086 | 2022-03-16,282,0,1709.6726791987749,0.0,60
cortexlab | KS086 | 2022-03-16,283,1,206.264315628232,1.0,60
cortexlab | KS086 | 2022-03-16,288,1,2817.6273644126013,-0.0625,60
cortexlab | KS086 | 2022-03-16,294,1,299.6817921869024,0.0625,60
cortexlab | KS086 | 2022-03-16,296,1,103.39988035229908,0.0,60
cortexlab | KS086 | 2022-03-16,299,0,1294.2786468549912,0.0625,60
cortexlab | KS086 | 2022-03-16,301,1,199.0189652922254,1.0,60
cortexlab | KS086 | 2022-03-16,306,0,247.12138685617902,0.125,60
cortexlab | KS086 | 2022-03-16,318,0,3030.1280169724123,0.125,60
cortexlab | KS086 | 2022-03-16,319,0,432.2650319231798,0.125,60
cortexlab | KS086 | 2022-03-16,320,0,180.72150737293668,0.0625,60
cortexlab | KS086 | 2022-03-16,323,0,287.5558434309369,0.0625,60
cortexlab | KS086 | 2022-03-16,329,1,728.9487014209044,-0.0625,60
cortexlab | KS086 | 2022-03-16,330,1,217.44141794647476,0.25,60
cortexlab | KS086 | 2022-03-16,331,1,263.51160214403535,0.0625,60
cortexlab | KS086 | 2022-03-16,332,1,202.33454869321577,0.0625,60
cortexlab | KS086 | 2022-03-16,341,1,179.75365743131988,0.125,60
cortexlab | KS086 | 2022-03-16,342,1,161.4711678189451,0.125,60
cortexlab | KS086 | 2022-03-16,343,1,174.5756642753804,0.25,60
cortexlab | KS086 | 2022-03-16,346,1,608.1133419556863,0.0,60
cortexlab | KS086 | 2022-03-16,347,1,252.54680665625528,0.0625,60
cortexlab | KS086 | 2022-03-16,348,1,789.945260681634,1.0,60
cortexlab | KS086 | 2022-03-16,349,1,234.9411267744017,0.25,60
cortexlab | KS086 | 2022-03-16,350,1,162.8772947251491,0.25,60
cortexlab | KS086 | 2022-03-16,354,0,385.471805631596,0.0625,60
cortexlab | KS086 | 2022-03-16,374,0,3683.320970992554,0.0625,60
cortexlab | KS086 | 2022-03-16,380,0,1015.7768455596852,-0.125,60
cortexlab | KS086 | 2022-03-16,381,0,146.8173435191602,0.125,60
cortexlab | KS086 | 2022-03-16,390,0,3263.0477050802256,0.0625,60
cortexlab | KS086 | 2022-03-16,392,0,1117.0596687502439,0.125,60
cortexlab | KS086 | 2022-03-16,394,0,1054.5661427104278,-0.0625,60
cortexlab | KS086 | 2022-03-16,398,1,240.17851230519227,1.0,60
cortexlab | KS086 | 2022-03-16,404,0,3845.718212762222,-0.0625,60
cortexlab | KS086 | 2022-03-16,407,0,2918.9207519825686,1.0,60
cortexlab | KS086 | 2022-03-16,415,0,212.65036812337712,0.125,60
cortexlab | KS086 | 2022-03-16,417,0,3657.20942204689,0.125,60
cortexlab | KS086 | 2022-03-16,422,1,441.51260494891176,0.0625,60
cortexlab | KS086 | 2022-03-16,423,1,231.59507255695644,1.0,60
cortexlab | KS086 | 2022-03-16,424,0,2035.5741920625405,0.125,60
cortexlab | KS086 | 2022-03-16,425,0,1734.4151578017772,0.0,60
cortexlab | KS086 | 2022-03-16,428,0,215.21379196337875,0.0625,60
cortexlab | KS086 | 2022-03-16,432,0,1007.2988891547539,0.0625,60
cortexlab | KS086 | 2022-03-16,433,0,167.45067969759475,0.0625,60
cortexlab | KS086 | 2022-03-16,440,1,3002.9806888019266,0.25,60
cortexlab | KS086 | 2022-03-16,446,1,1177.3454588164896,0.125,60
cortexlab | KS086 | 2022-03-16,450,0,133.84219454746926,-0.0625,60
cortexlab | KS086 | 2022-03-16,454,1,479.03481594812547,1.0,60
cortexlab | KS086 | 2022-03-16,457,0,1646.6896848342003,0.0625,60
cortexlab | KS086 | 2022-03-16,465,0,180.75726683491666,-0.0625,60
cortexlab | KS086 | 2022-03-16,471,0,420.62866897867934,-0.0625,60
cortexlab | KS086 | 2022-03-16,485,0,2223.160974768234,1.0,60
cortexlab | KS086 | 2022-03-16,497,0,182.59130890010056,-0.0625,60
cortexlab | KS086 | 2022-03-16,500,1,260.14405646083105,0.125,60
cortexlab | KS086 | 2022-03-16,502,0,247.44284869211697,0.125,60
cortexlab | KS086 | 2022-03-16,507,0,283.93532627569584,-0.125,60
cortexlab | KS086 | 2022-03-16,513,0,2810.296364189526,-0.0625,60
cortexlab | KS086 | 2022-03-16,521,0,997.2827089768543,0.25,60
cortexlab | KS086 | 2022-03-16,522,1,223.9270110144389,1.0,60
cortexlab | KS086 | 2022-03-16,523,0,1756.728052971539,0.25,60
cortexlab | KS086 | 2022-03-16,526,1,2906.944138655035,0.125,60
cortexlab | KS086 | 2022-03-16,528,0,2226.7925204942003,0.0,60
cortexlab | KS086 | 2022-03-16,529,1,193.02702353070345,1.0,60
cortexlab | KS086 | 2022-03-16,539,0,2211.7620824424193,0.0625,60
cortexlab | KS086 | 2022-03-16,540,0,3104.3239976647783,0.0625,60
cortexlab | KS086 | 2022-03-16,546,0,2807.028019291465,0.25,60
cortexlab | KS086 | 2022-03-16,552,0,2340.6253707530595,0.125,60
cortexlab | KS086 | 2022-03-16,560,0,3425.4071311652297,0.0,60
cortexlab | KS086 | 2022-03-16,567,0,2845.3168519208702,0.125,60
cortexlab | KS086 | 2022-03-16,569,0,3051.8275982667546,1.0,60
